,EstProjectCost,Initial Assessment,Final Assessment,Income,Distance To Downtown,Distance To Nearest Transit Stop,Cost Per Unit,Distance to Nearest Park,Distance to Nearest Public School,ROI,Class
23,4469830.135243138,2439465.973072151,10236431.52431327,107425.8744820319,12.167541209229949,0.0,179183.781511365,0.2259203530524141,1.0727455524132998,0.4815447715424725,1
24,3024557.3577810717,3426363.5602018707,8356928.810615442,71239.51392563227,3.590642226991501,0.0,305686.9664164368,0.1673561529637655,0.09906978826494142,0.2954629140343678,1
25,5306004.404868014,3100372.5280198012,10116951.093862673,107882.5840518869,4.7914337097074675,0.33246468868245793,209222.79762632414,0.11391572661472853,0.44684871043460156,0.20348530343466653,1
26,2067174.1463822,486119.3470880852,5490256.72749501,77700.6311430329,2.4458803137603904,0.14692160350815406,202901.3140648282,0.09434195139772016,0.41133766979753233,1.1502646450694467,2
27,3951751.317252558,1936034.6143966294,11970644.0906887,78896.78146985688,7.230842554017791,0.2807891714093501,181737.48741836962,0.30262127187934834,0.8418437381951369,1.033131677960935,2
28,4348827.520107852,1407727.8242471484,4984377.682749185,86020.75850613171,5.206198438554489,0.344441651928048,216544.54188543773,0.3328152463349912,1.009326679829611,-0.1341388409238572,0
29,3536013.8102417905,1175102.8861091223,8524094.64721559,81332.81015293101,6.898053221902925,0.3383332959734676,284529.80060062866,0.1299289344418257,0.6557417645824304,0.8093575677754054,2
30,3866534.124603634,2340880.216938144,18667529.193887975,121398.54902041987,9.338020626663322,0.1803062734696541,220022.00491925867,0.20385316880211934,1.0950064444565872,2.0072954964452063,2
31,909833.3244143538,402616.9844610743,1537062.609249265,99047.83243550337,3.4407407724155297,0.17631243684787043,148082.23379838502,0.37710703703162185,0.3621518954236984,0.17113966056840335,1
32,2779230.8092499627,1694315.627562337,7412994.127771236,90674.38501503106,12.008835806600452,0.08464098784514654,212816.19608161753,0.10628414620037448,1.1314654055364057,0.6570732488145329,1
33,659742.1988369552,1551604.7080821763,1795634.1164480709,88508.62017245503,2.0037195434000252,0.13592299132494862,274846.47812352143,0.1696261698121643,0.18806267999258158,-0.18799076217771524,0
34,4824593.905034687,1230411.0404833436,22395646.269773968,114414.06943100468,4.420693785647412,0.14039204986148907,256416.18161208034,0.2769825018900209,0.32741512530993,2.6986999137550542,2
35,210094.57300810545,193485.06778256645,342688.81476962235,72746.02666414554,1.7492662949096203,0.0,215832.8159909757,0.1343029440416959,0.0,-0.15087685271178566,0
36,8452625.695814708,4225818.907828821,19683040.40809402,84868.54584144459,5.897831521063148,0.1400800079283901,421954.96980720415,0.11392102316320031,0.6859098026025199,0.5524806885568211,1
37,757878.4599916725,484234.42496364954,1513428.9094952738,89188.11541927897,14.910785347030407,0.1350940364331996,176821.3325541453,0.37179494139331076,1.1283178487256538,0.21843105230303664,1
38,5278284.476539047,3896085.6711428175,10019534.35482093,124875.73788072754,11.37495852485536,0.3181388080392041,256734.96800103676,0.2914372549077059,0.5690560924087857,0.09212231396098788,0
39,6713489.830885516,2230848.0732716857,13367053.766978823,110918.27620933707,28.21536659281541,0.28649670701566554,162137.37016830183,0.1420934083922672,0.9600636018537403,0.4944710173310879,1
40,2114666.436232159,763723.3934577779,1340275.747470661,100806.75236181807,8.848393338705504,0.14681527685281495,348970.36778655037,0.13183716127415968,0.7609095865967717,-0.5343661467790007,0
41,455120.93765218405,882871.3584481328,863642.4943692825,63419.99625706743,14.740349818195341,0.12877013981053892,154161.19119948227,0.3462447542469446,0.8055788011117704,-0.35452356722349143,0
42,1827779.8596227202,1149384.8340153047,3480144.395714924,84868.39671481063,8.220204484770402,0.07072510600916339,332936.3463568301,0.04711596850363158,0.7885410228444205,0.16894587765054747,1
43,3182894.2981086196,1255266.4412418562,5606158.652007127,114019.72976504662,9.888721064232252,0.21313827647422942,188597.7952221887,0.3759519050890668,0.8380293598982793,0.26317161122640825,1
44,941789.2323251098,594584.3848014518,2684101.5272648,83097.98419462555,4.003055562457712,0.1482657629155914,190678.43631471973,0.1880563673769695,0.5865636013809292,0.7470369819841107,1
45,1151219.348612927,763388.1892003941,882649.7163405245,84406.72185278207,4.043075326962457,0.174885174988919,421499.1364227251,0.0628027338592985,0.41932888329868867,-0.538991830488351,0
46,7111555.411423092,2860007.7659500996,25877338.12695089,97733.84924582759,31.509816745901503,0.354883167783197,140422.3600900447,0.1260635118457684,1.9905291889902248,1.5951134908988018,2
47,4775307.017942278,2269241.793764718,12146023.827156255,86301.02482910368,2.935057056309514,0.1463718407913149,304088.7453190413,0.13779890906037184,0.6798303004987769,0.7241734214363543,1
48,1067010.7302201553,587527.9396980492,1927106.3545334598,106598.1220665354,2.3771085877529177,0.14884700846626034,262945.7454258859,0.3463168050941882,0.06617914668298965,0.16473938601189056,1
49,526403.2163748404,467069.66833153774,1860635.7193570132,74868.6738031828,1.042639094754663,0.11768540636593806,234437.02977469005,0.31936886679303517,0.0,0.872860093113589,2
50,359884.0609206427,657843.3212824973,1394311.0542833575,94052.48449083253,4.565282805884933,0.07091770236420257,129064.65795983066,0.2929495341152925,0.4151200129807233,0.3700241132011233,1
51,225913.21736954185,276999.9917890003,500203.1689579523,61511.57717724411,2.691041939884314,0.2883083862311113,220325.10914622725,0.3169063514761178,0.3111813150204742,-0.005388683675905346,0
52,3400693.1681107585,2253459.7572521274,7632592.330400034,111998.40657540048,11.541909425787104,0.10996652427321482,217236.3863238895,0.173050029526815,0.9972368336707165,0.3499090723497138,1
53,269176.35892886354,938047.8763856052,915696.898426772,69836.61318189782,0.7046279005586082,0.04751160272263016,283640.1249314916,0.20268537120663413,0.0,-0.24148565640065794,0
54,6025211.365099741,1722541.798508865,7872760.81717605,78493.84903925478,8.746306832782114,0.10232581447262412,210413.20136655497,0.15690098392107965,0.9243450205850854,0.016134697495863413,0
55,3901361.1534176758,1743821.004396867,8105677.77220768,109051.03659358248,14.35759741153736,0.300983942924729,244532.03923344766,0.10153479766524011,0.9438603129698502,0.43585761196157496,1
56,2889157.4979096623,2326115.3737709434,10175192.362248547,91182.8163833604,3.857435389953536,0.1115312271763531,239502.99115770546,0.055138407621067344,0.8042935167457412,0.9510373881874414,2
57,5438275.06821076,2057486.6798749715,5983811.800043627,95176.49381333249,6.801963751235331,0.1279729850121675,274216.3805270663,0.19501812335163676,0.41968124735385853,-0.2017073112586892,0
58,885895.7680494895,484374.31764609925,1471584.1072748085,100116.77288043933,4.897430023291403,0.16909513122715805,235335.44358250924,0.3566321460841796,0.47931931769787767,0.07393726436623609,0
59,1000552.3520394061,2045524.7934249016,4852099.381584218,130785.33530290326,4.082467422873754,0.0,166277.5444970129,0.09916076487385286,0.3364314030516088,0.5929010165777078,1
60,1403454.0959631242,725156.1014416899,3636133.108085552,100297.83726043579,2.3438026433718946,0.33765733783983537,259074.37694081638,0.19328901555049074,0.19732880189695232,0.7082193407316658,1
61,7738990.848243758,851316.8383313302,24818864.04969355,110543.26962391786,13.670447222290035,0.3095735523658811,198946.15607018484,0.2064865972929765,0.8503870621342067,1.8891705577066127,2
62,942272.9812401466,1035821.9165375093,1769004.0240493168,84459.75691772238,1.9998871962031481,0.16208942728323905,239473.05770449652,0.27833417531077476,0.1833904273964876,-0.10570315608378945,0
63,16425187.502485774,4362513.3555980725,34729851.48595358,129993.23472718877,11.364806702694917,0.36362291494666577,216378.95631973443,0.04116928218211754,1.2412079880700664,0.6706922868984789,1
64,2259308.6661864556,1131990.9836358498,2944953.1348145823,92319.61639070549,7.950748408572618,0.011865799914963702,189862.66195833508,0.2300143321262443,0.3784264699805705,-0.13161518034276637,0
65,3530496.951073453,957857.6668480888,4562951.805371436,82372.15105405416,16.457776305663042,0.35638984207143776,217417.86692551273,0.08510927378726638,1.5404970411763697,0.016620163467484475,0
66,383106.46690907015,172634.5651710096,2286742.4379708436,98788.92391571635,2.563037983246904,0.2312626921945367,198956.25064790685,0.3352452330549885,0.3402230199336963,3.1147626429738486,2
67,2160184.879532103,1642169.557895126,8730918.716600483,105843.72436623804,6.838712742087799,0.20539549123055684,266566.746944539,0.2753061321790274,0.6448690024612291,1.2961874965312405,2
68,2384839.6429139366,445457.1989709431,4567929.04839018,73923.12901883072,4.138990896320576,0.09535320088470857,257154.1221223018,0.17650889085245913,0.3032650695058519,0.613939916403997,1
69,1712785.7081397802,2195369.531249818,4414653.018087839,80612.83299951196,1.7548119038822785,0.09477246965408366,228453.97619870774,0.24581392262005253,0.13901110561595892,0.1296002199690892,0
70,1518362.779255772,1464091.8005262215,3817727.0567911323,85026.53078117169,7.397459351942178,0.2182991383194265,161447.65241817973,0.14786880243885553,0.31341949614405884,0.2800620947160223,1
71,292021.9811275784,578434.65851487,1215064.1318988518,73960.55375782723,1.9718470020267622,0.056902995496730814,231060.72534970776,0.19093093128153618,0.0,0.39589277232459913,1
72,424874.0156690886,376334.5671327275,870110.1563970231,86323.80402487065,3.1401626251973216,0.0,166136.77833514905,0.20960552790555884,0.32547626312335687,0.08599704880127364,0
73,1973927.4812575346,1294571.257932684,5185512.449023881,95779.98115919967,7.672690370715747,0.21091717811108165,175366.64758297894,0.12834723589906027,0.49099459798901474,0.5865119930591159,1
74,1901386.9755470867,895014.7656970823,2182188.9712614566,130492.405511367,4.828452458036854,0.2084743187984234,232139.0433232963,0.24124879526865256,0.558656994218715,-0.21964396635994016,0
75,1733250.903064657,1015263.8579759257,3348177.962410839,124122.15064241902,9.073308739923466,0.19599555202555313,111272.51560263625,0.28695518493095806,0.8771325634594704,0.21817718058869898,1
76,18266401.914360873,5316008.257279155,21452749.119797,98066.26903951698,49.13802837134525,0.2792048972353305,193265.49213615776,0.13280821641565935,2.2622045928269405,-0.09030718388590059,0
77,5150313.689842757,2270529.9085054738,5720043.505525518,78670.32035037215,7.554009692351961,0.0,178101.26160763958,0.35655675374107226,0.43060985790277595,-0.22919228390708637,0
78,728243.0330873564,1334718.1400694232,1391278.8236722823,127267.82300843037,8.577927192117832,0.17649493928779783,226570.89423109996,0.08232588246420912,0.4694866721705415,-0.32559136750822953,0
79,1062337.001205663,2543963.872317377,2963324.986755395,97572.3516287606,2.7845579021288955,0.31608893126420184,227795.93219598747,0.07260149918154439,0.3725880233994417,-0.17829235810253233,0
80,2468186.9868938304,1917186.4068469214,5468122.039774545,108533.53018786552,12.356862573271538,0.2679697335474724,195370.26115962662,0.3532894881716477,0.948823341782137,0.2468999897657976,1
81,2304253.667348286,1771623.5215790602,5536668.842400627,91014.02033784645,8.597051528127633,0.20157978819187644,201702.84028970826,0.33569929007413923,0.8500300595476644,0.35839932995079254,1
82,848413.056889973,327810.2662451926,967787.8337728853,81931.25197918975,3.700157728690616,0.0,322628.0072198328,0.14230862774332442,0.2429260132370551,-0.1772074105848417,0
83,2397592.5652125464,1053594.897093839,4111608.3855838557,89706.92104918104,9.329941370681487,0.3063170144660151,179752.98261294508,0.018436486120188944,1.2049666004817565,0.1913604898286572,1
84,584519.4675860866,374983.0258863406,426788.14728348,91338.38044730114,3.1793824379620395,0.03245125785041888,183597.3533155596,0.39687182679550986,0.08698607938609951,-0.5551985011118218,0
85,3587374.3052339284,1350970.925855198,7610676.421174617,132222.189129432,8.093079699867463,0.08951439577165134,210771.65440682962,0.2891962098617578,0.2085632177516151,0.5411389979910581,1
86,1281192.291488092,1461093.5599442727,3143026.6823321898,78207.74588330094,4.707859465514343,0.16914564887054473,143966.1995129244,0.19595388988399703,0.6266387108636853,0.14613386518057858,0
87,2132564.5713687777,340088.20041127794,3505141.353705987,125109.12111858693,6.177381251773315,0.045509831808259245,237000.39956916522,0.31941570243539236,0.45520207364881526,0.4175631102391485,1
88,1508099.018570544,436074.90197533503,2571510.9517543577,80195.01772998054,5.365468210411969,0.2287200672639507,271305.65746878483,0.25576630426417707,0.28910739654585077,0.32267536591188145,1
89,6191900.142901773,685214.8233619607,33508485.735876482,103239.09048593378,3.050902482201697,0.32076947416919,303461.17089363467,0.1775189134504758,0.5370786060880599,3.8724626388035066,2
90,353466.8389670035,293602.15627311816,1223114.241444325,76677.34583635809,6.7042225449294985,0.14873456260927795,208155.43104023754,0.10367301347844604,0.5089866768176645,0.8902377496706331,2
91,7568376.519734232,1154826.5711434619,18390450.705104005,104945.68530676933,20.817662572093024,0.10794685736435702,210684.59866976517,0.39830813907678536,2.039101721875775,1.1082222336810952,2
92,5598798.532184675,1294551.6819131917,18069498.461182117,112418.37973509164,7.523372491405777,0.19946112046380512,356371.8014846852,0.3761729683597845,1.214648953296099,1.6212941312959064,2
93,1134757.5404331186,497572.86074343644,4939725.141881263,99294.64219280922,6.975191865387038,0.30113258518307456,228778.62277422275,0.21402720560951616,0.7417910779548014,2.0261797111177957,2
94,882968.1057635853,642212.6683166204,2643213.069123781,83520.98754376394,13.598503350790514,0.17726449330252741,146765.3882788074,0.26038368653059857,0.7734938857284195,0.7330490352645767,1
95,2754956.149853722,1583077.0207493892,9729967.296006054,114311.15877760312,9.90477839969341,0.06411691161163147,242268.1831348919,0.21630864254258625,1.2751644786514378,1.2429444205133426,2
96,1629559.2912391713,437307.18393396767,2473389.8247284554,71022.37245563278,5.470526244365029,0.22183205721796712,225362.44857354998,0.12911402120049587,0.5372164097806738,0.19668583067092538,1
97,4488842.227337437,760494.2476502982,6975881.421911396,98373.0169986924,20.839992112510384,0.18025392259578463,205935.05296659833,0.34632268143394407,1.6927660579908923,0.32890727335738085,1
98,790122.0759634151,466753.10708428104,727351.2007285123,96771.64615450746,2.8035860521082636,0.1623870918484253,178807.36663655017,0.17121099701407314,0.12373688026459291,-0.42130196336217207,0
99,1649363.7048448143,873082.8451427884,2785972.960311242,88932.89053977968,0.9020185421398526,0.20871819182193221,386085.95788499346,0.19719743687673327,0.49708781450310713,0.10447254484933867,0
100,1496319.4265208365,1051209.5859662797,2018868.0847171673,77699.89132553349,2.946760036572998,0.013673266921804443,225044.42894662253,0.022543256655194296,0.023557980751396083,-0.20751909995082837,0
101,1822391.601405338,1531375.2998287298,5245967.020952658,87347.60060008855,4.505048704380262,0.0,220333.35151375888,0.2206411001725762,0.3923871871929724,0.5642014413769564,1
102,3673554.020906837,2812377.8717487645,8991263.300701628,132507.3299031109,10.116233476630946,0.3022921181394202,231800.7162711163,0.3028481812688432,1.223183475279236,0.38627161825164374,1
103,2018905.2935708177,888462.7007621689,4534706.505226664,92222.93887266677,2.693102468098791,0.15673324137314987,241353.75913349184,0.3249304194958273,0.11616735184147599,0.5597291137777091,1
104,7643495.20026585,1810460.0070102233,15030700.56574333,66161.05783970075,11.101933418697678,0.15200207246601766,159655.30715761377,0.1979991820810889,1.5262800604312177,0.5898848932746384,1
105,5181039.656566056,2261041.221865592,33582030.0385451,107087.92373144068,8.129055899072654,0.31211716585838817,195035.4472194485,0.11614557098573956,0.7231063506218358,3.5124516364598035,2
106,5868026.73596378,449995.82095925754,13498934.517770514,95406.77150904851,7.7361568568196475,0.2695375333505364,229128.47132735155,0.25839368845505795,0.4898669597094411,1.1365758662857126,2
107,767590.9318503725,1481863.728612624,2245682.812486143,88280.35212672697,5.623247791420625,0.0,183209.04513588274,0.23897625613907492,0.1986816785348872,-0.00167678328581082,0
108,857121.1531190077,209778.24117152265,1298687.0373621415,83807.7420779059,5.124997154872102,0.08894580751003459,241845.38942685173,0.27532509300594166,0.1198417211665928,0.2172535145413087,1
109,6798149.2810033895,4070427.7887392673,53801497.716964655,101708.34121642336,12.750110167002996,0.6499295588485323,160744.9809699867,0.15802990225336389,1.0628493951045996,3.9501878094736234,2
110,3983910.8868853026,2365547.687244155,9036479.280115869,106050.27134193089,17.2304955742255,0.3925368389208203,138896.45242156376,0.24132609298237725,1.9337841490369123,0.42318894983180755,1
111,4142545.604125805,1345566.2261857032,6227071.87495185,114841.49790069378,19.241678731052588,0.0,168166.84904799185,0.03441937652421139,1.4903499103801718,0.1346474101637242,0
112,586116.9785359638,887874.3768478407,1109114.2909177893,79600.28445145092,2.3915854346757577,0.0,220837.77220474597,0.23561557049683196,0.009597232349223425,-0.2475435579274526,0
113,554279.3177199347,253224.15276605674,1469103.8677258678,82139.21592672901,4.695593640331591,0.1509521759139824,255296.5917488496,0.3422054783772845,0.4641394999947924,0.8193158561184831,2
114,4930154.715810892,1639657.769426538,13053357.026823277,95961.42416262135,8.71393259923755,0.3263826303181301,210104.37106818738,0.20736586978022856,1.0831761668645563,0.9868690401978093,2
115,783834.2894605213,919224.205217826,4809702.798693435,107166.0835630644,3.8240494019488738,0.3067106747650891,200752.87564096804,0.2049690683565972,0.22296660058920106,1.8241559604221536,2
116,1864076.9197277906,1001190.3173840872,1841745.5681827862,73216.62098494984,3.5813324696003104,0.24464080057513257,284825.1754035498,0.24238293262374294,0.9838896655716625,-0.3572168262953292,0
117,1024501.2266256185,367918.8465957659,3351706.1574748484,112317.53450303763,1.8472574580869088,0.10364373465484492,298919.09700663446,0.3525082844385515,0.5183574310217078,1.4071084738965494,2
118,6171874.146508097,2632742.1874480634,8190758.640860794,87848.88064007832,18.331874892117746,0.08688424822623461,163899.42593093813,0.003579287744835207,1.0342412028546524,-0.0697199820880261,0
119,3758500.8203166747,1080756.7215815755,4531704.77983063,84370.72918247168,16.520191336367326,0.181542010557779,141528.97746605967,0.2305456645145486,0.7002342189268123,-0.06355370827132704,0
120,1183669.2003997015,1006733.4887298063,1333399.0701806431,98661.2347071116,2.835548315769277,0.20548948166984612,390358.5783622241,0.09640559617701494,0.5254947510489065,-0.39125391107397156,0
121,3594663.6570009505,1377933.819966015,12480229.346423807,104743.67274925587,4.95882143643263,0.22854283990530674,235107.74599150245,0.0034935090930331694,0.5335576570164773,1.5098008443740187,2
122,1541247.0333751603,924660.0128223025,6820184.997137727,109644.1095447256,10.965584008050744,0.04756536311806367,122221.34425613428,0.12903993971352265,1.308418758631177,1.7657916009667731,2
123,1900760.6981187796,812734.7521622548,8033507.459229713,114001.12283644166,5.887808496552111,0.060810257938297085,263137.2609461528,0.24914533190782132,0.7317025081135151,1.9605752456292824,2
124,3441263.8532042457,1349102.9191043763,9164434.577611884,117030.67831077232,7.433220776521674,0.11838614561466175,164869.62540343826,0.44246419356606154,0.20703872148533153,0.913096640238106,2
125,1685783.5838303007,1187060.393545001,5182059.323195014,133285.39516700563,6.552422721394674,0.29293521707561293,235956.75698192182,0.18554459972217652,0.9664413992834326,0.8038081302032513,2
126,2073307.3566178728,599281.967118817,7461580.339978363,88731.96400588598,5.067942950912588,0.0611072027859357,207294.09883602732,0.17853797674625854,0.3834004025712139,1.7918918457497723,2
127,8377489.497301635,4802131.363297525,48380572.05593178,103739.84100623456,22.3133674322377,0.36121161991143663,158574.73851109477,0.18391320548773532,1.3806569128320803,2.6708622021568793,2
128,670848.8755072098,3893964.6362992767,2287200.286800459,108697.76817982609,1.4905236613148656,0.0,201842.28828580992,0.21545268075691548,0.01168742871667115,-0.49894989556861025,0
129,3152313.3148968504,703975.0762881619,3542027.1179502956,70192.30556981363,6.291082889691047,0.0,257495.99889403916,0.13542262236025862,0.5848040480966845,-0.08149319795507985,0
130,1870135.2541157056,1294499.3404327657,2965964.319387852,92552.0163405729,7.053177856992164,0.0010937853084568452,145980.26862880707,0.12087907470354166,0.5932481340531708,-0.06277826688201431,0
131,951856.127347893,447723.5234824771,1978508.64753521,116258.97017750915,10.36548096537729,0.26586725535097416,191486.52184965013,0.1391930007215355,0.8058602837684552,0.4136449085704851,1
132,481714.1601296809,243816.39490819955,1047917.9353150226,95598.86326089714,2.762962822240358,0.11480355697072583,184303.95646560393,0.12876858601151797,0.0,0.44434707544509977,1
133,962876.7610438169,788285.9033753216,3265364.3720332137,98985.94684891455,2.767852811751336,0.038144023300496065,212636.02969936465,0.0,0.22154020061901364,0.8646836404066075,2
134,4749165.537198209,1008181.3245464249,7146996.147644857,105306.79157574417,13.652622681732682,0.10646299691640332,257055.1942375497,0.3704998081485198,1.42627305450103,0.2413697349266744,1
135,10147588.08202501,2532911.8734148312,24036347.232774198,110233.27110226071,12.986657477885126,0.08164826365379678,246750.99379422702,0.08448532501449231,2.303131626411523,0.8955362420440514,2
136,931254.5114558839,1180497.542906914,2402642.8490708373,73748.26771341935,2.056071253821376,0.07043077239147373,270989.6235758619,0.2878189142674355,0.5330551896849076,0.13774855533208577,0
137,5735750.985025826,5187287.895414815,16508749.083122658,109552.69304008633,29.821035627573945,0.33218859318063554,182261.23462003827,0.15923409109790154,2.5623739946618813,0.5113696164429185,1
138,1487485.8944409075,1223800.5348627588,3841590.2839906476,106199.8248646296,6.226707263343814,0.13769326740571297,182436.19836170814,0.27322486227327486,0.7453275655109952,0.4168883975040861,1
139,18668411.208725687,1823674.2475026723,12958191.909030365,106461.90870794385,25.424033925684117,0.29228418093147845,298337.54084257537,0.1831264511172346,2.05373797897275,-0.3676489424802855,0
140,566933.7692118634,317082.5028936535,1169676.6313063742,89650.56129837873,4.144708950495057,0.11528161549817915,245870.0664922002,0.1442323333900593,0.5365813306002727,0.3231392545755772,1
141,2904400.5774168978,2122098.1189014055,18625766.24276834,86324.92448381343,4.3614658119735275,0.044109060765109134,188090.84463868878,0.17335610452697486,0.34169935966345133,2.7055149852940223,2
142,3603385.2195711276,2858783.276466812,6263875.188982532,101850.12403564433,5.489122397510699,0.10032984781312887,192617.05246686723,0.19322568994136455,0.24065291234492855,-0.030685257924949503,0
143,6879124.704993756,1981586.8084489452,24446605.965868324,77711.82208570524,13.914306229020754,0.06357828295983822,220976.90476495668,0.32459526852067744,0.4892055123979539,1.7589890415436797,2
144,2364959.840412147,1368138.019463584,10660857.60027507,112318.78492980475,6.222806288311986,0.17298364850694212,226691.5222091824,0.25051872935742087,0.47369747322043587,1.855766979714256,2
145,2036937.969488983,1479313.9862034733,3983433.5989150642,105773.90303967573,10.367453527274975,0.32966213105163833,141272.25523645384,0.09002256744668911,1.5126487430582607,0.1328635288680859,0
146,2244827.280783717,888197.5079069996,5197277.447815506,114394.2736673843,11.598719170951522,0.24006937146636398,150657.39793864836,0.2355968590232151,1.0323968094591613,0.658868920085192,1
147,1219523.3246493232,634048.3392668468,4136520.1483901422,95409.6003874448,8.222189633933054,0.31735282965384576,166019.39666730046,0.19092212970253483,0.7948894522871819,1.2316483516211225,2
148,928720.8396927152,324517.149383773,2381119.940633953,74278.24845886759,3.195210080160691,0.0,171855.18151205836,0.24608019622787533,0.0,0.8999742757467811,2
149,2721863.7782606147,1558720.2395754613,4764973.776745275,131810.0969528961,16.3633239354347,0.22415458301714675,251787.47835135148,0.06456979444529529,0.6044165974461828,0.11315973635627119,0
150,1786275.9268482453,690194.7693243681,2785665.273942313,86259.50295137735,13.538769268387597,0.018786567331930716,194430.03563989775,0.12930333111273665,0.42374373307445196,0.12485291194745807,0
151,2812530.984757865,664521.2154091053,7293766.6379626915,98229.386701946,6.2135730813319165,0.36663951488752633,190185.32295099448,0.23105000733013287,1.1106684663806359,1.0976868387573937,2
152,2057634.6024925138,219953.25024687755,2038087.8442760452,123495.21289887358,9.461380656251032,0.14689290928660345,164140.7481288736,0.24816473657403382,0.8887318294354434,-0.10515511319367336,0
153,2048208.607439399,880479.5903372461,4239485.230853321,96822.71326368913,4.567547134812323,0.24612699056360182,327820.9763219209,0.1860615285620042,0.20447924498048603,0.4475713850562126,1
154,1978154.2685484826,1065076.4585675586,4849654.196431918,108615.26827293761,8.829871175612729,0.0,325873.2253658311,0.2518129187879444,0.9436669151153836,0.5935874178780256,1
155,3868983.096917968,661993.9845549102,15719629.494547652,114234.77256713017,3.3096500765994366,0.23436210749753253,388139.81391588406,0.123366924469546,0.7366092617440747,2.4693685736847057,2
